module,controller,method,path,auth_guard,dto_in,dto_out,statuses,file,line
health,HealthController,GET,/health/advanced,@Public,,"import(""C:/Users/Administrator/Desktop/bthwani_git/backend-nest/node_modules/@nestjs/terminus/dist/health-check/health-check-result.interface"").HealthCheckResult","200, 503",src\modules\health\health.controller.ts,99
health,HealthController,GET,/health/startup,@Public,,,"200, 503",src\modules\health\health.controller.ts,132
health,HealthController,GET,/health/detailed,@Public,,,200,src\modules\health\health.controller.ts,163
health,HealthController,GET,/health/metrics,@Public,,,200,src\modules\health\health.controller.ts,227
health,HealthController,GET,/health/info,@Public,,,200,src\modules\health\health.controller.ts,254
legal,LegalController,GET,/legal/privacy-policy,@Public,@Query: string,{ id: unknown; version: string; content: string; effectiveDate: Date; updatedAt: Date; },"200, 401, 404",src\modules\legal\legal.controller.ts,43
legal,LegalController,GET,/legal/terms-of-service,@Public,@Query: string,{ id: unknown; version: string; content: string; effectiveDate: Date; updatedAt: Date; },"200, 401, 404",src\modules\legal\legal.controller.ts,63
legal,LegalController,POST,/legal/consent,UnifiedAuthGuard,@Body: RecordConsentDto,"import(""mongoose"").Document<unknown, {}, import(""C:/Users/Administrator/Desktop/bthwani_git/backend-nest/src/modules/legal/entities/user-consent.entity"").UserConsent, {}, {}> & import(""C:/Users/Administrator/Desktop/bthwani_git/backend-nest/src/modules/legal/entities/user-consent.entity"").UserConsent & Required<{ _id: unknown; }> & { __v: number; }","201, 400, 401",src\modules\legal\legal.controller.ts,82
legal,LegalController,GET,/legal/consent/my,UnifiedAuthGuard,,"(import(""mongoose"").Document<unknown, {}, import(""C:/Users/Administrator/Desktop/bthwani_git/backend-nest/src/modules/legal/entities/user-consent.entity"").UserConsent, {}, {}> & import(""C:/Users/Administrator/Desktop/bthwani_git/backend-nest/src/modules/legal/entities/user-consent.entity"").UserConsent & Required<{ _id: unknown; }> & { __v: number; })[]","200, 401",src\modules\legal\legal.controller.ts,104
legal,LegalController,GET,/legal/consent/check/:type,UnifiedAuthGuard,@Param: 'privacy_policy' | 'terms_of_service',{ hasConsent: boolean; requiresUpdate: boolean; currentVersion?: undefined; consentedVersion?: undefined; } | { hasConsent: boolean; requiresUpdate: boolean; currentVersion: string; consentedVersion: string | undefined; },"200, 401",src\modules\legal\legal.controller.ts,115
legal,LegalController,GET,/legal/admin/privacy-policies,"UnifiedAuthGuard, RolesGuard, @Roles(UserRole.ADMIN, UserRole.SUPERADMIN)",,"(import(""mongoose"").Document<unknown, {}, import(""C:/Users/Administrator/Desktop/bthwani_git/backend-nest/src/modules/legal/entities/privacy-policy.entity"").PrivacyPolicy, {}, {}> & import(""C:/Users/Administrator/Desktop/bthwani_git/backend-nest/src/modules/legal/entities/privacy-policy.entity"").PrivacyPolicy & Required<{ _id: unknown; }> & { __v: number; })[]","200, 401, 403",src\modules\legal\legal.controller.ts,131
legal,LegalController,POST,/legal/admin/privacy-policy,"UnifiedAuthGuard, RolesGuard, @Roles(UserRole.ADMIN, UserRole.SUPERADMIN)",@Body: CreatePrivacyPolicyDto,"import(""mongoose"").Document<unknown, {}, import(""C:/Users/Administrator/Desktop/bthwani_git/backend-nest/src/modules/legal/entities/privacy-policy.entity"").PrivacyPolicy, {}, {}> & import(""C:/Users/Administrator/Desktop/bthwani_git/backend-nest/src/modules/legal/entities/privacy-policy.entity"").PrivacyPolicy & Required<{ _id: unknown; }> & { __v: number; }","201, 400, 401, 403",src\modules\legal\legal.controller.ts,145
legal,LegalController,PATCH,/legal/admin/privacy-policy/:id/activate,"UnifiedAuthGuard, RolesGuard, @Roles(UserRole.ADMIN, UserRole.SUPERADMIN)",@Param: string,"import(""mongoose"").Document<unknown, {}, import(""C:/Users/Administrator/Desktop/bthwani_git/backend-nest/src/modules/legal/entities/privacy-policy.entity"").PrivacyPolicy, {}, {}> & import(""C:/Users/Administrator/Desktop/bthwani_git/backend-nest/src/modules/legal/entities/privacy-policy.entity"").PrivacyPolicy & Required<{ _id: unknown; }> & { __v: number; }","200, 404, 400, 401, 403",src\modules\legal\legal.controller.ts,161
legal,LegalController,GET,/legal/admin/terms-of-service,"UnifiedAuthGuard, RolesGuard, @Roles(UserRole.ADMIN, UserRole.SUPERADMIN)",,"(import(""mongoose"").Document<unknown, {}, import(""C:/Users/Administrator/Desktop/bthwani_git/backend-nest/src/modules/legal/entities/terms-of-service.entity"").TermsOfService, {}, {}> & import(""C:/Users/Administrator/Desktop/bthwani_git/backend-nest/src/modules/legal/entities/terms-of-service.entity"").TermsOfService & Required<{ _id: unknown; }> & { __v: number; })[]","200, 401, 403",src\modules\legal\legal.controller.ts,179
legal,LegalController,POST,/legal/admin/terms-of-service,"UnifiedAuthGuard, RolesGuard, @Roles(UserRole.ADMIN, UserRole.SUPERADMIN)",@Body: CreateTermsOfServiceDto,"import(""mongoose"").Document<unknown, {}, import(""C:/Users/Administrator/Desktop/bthwani_git/backend-nest/src/modules/legal/entities/terms-of-service.entity"").TermsOfService, {}, {}> & import(""C:/Users/Administrator/Desktop/bthwani_git/backend-nest/src/modules/legal/entities/terms-of-service.entity"").TermsOfService & Required<{ _id: unknown; }> & { __v: number; }","201, 400, 401, 403",src\modules\legal\legal.controller.ts,193
legal,LegalController,PATCH,/legal/admin/terms-of-service/:id/activate,"UnifiedAuthGuard, RolesGuard, @Roles(UserRole.ADMIN, UserRole.SUPERADMIN)",@Param: string,"import(""mongoose"").Document<unknown, {}, import(""C:/Users/Administrator/Desktop/bthwani_git/backend-nest/src/modules/legal/entities/terms-of-service.entity"").TermsOfService, {}, {}> & import(""C:/Users/Administrator/Desktop/bthwani_git/backend-nest/src/modules/legal/entities/terms-of-service.entity"").TermsOfService & Required<{ _id: unknown; }> & { __v: number; }","200, 404, 400, 401, 403",src\modules\legal\legal.controller.ts,209
legal,LegalController,GET,/legal/admin/consent/statistics,"UnifiedAuthGuard, RolesGuard, @Roles(UserRole.ADMIN, UserRole.SUPERADMIN)",,{ privacyPolicyConsents: number; termsOfServiceConsents: number; uniqueUsers: number; },"200, 401, 403",src\modules\legal\legal.controller.ts,227
marketer,MarketerController,GET,/marketer/profile,"[Class] UnifiedAuthGuard, [Class] RolesGuard, @Auth(AuthType.MARKETER_JWT)",,"import(""mongoose"").Document<unknown, {}, import(""C:/Users/Administrator/Desktop/bthwani_git/backend-nest/src/modules/marketer/entities/marketer.entity"").Marketer, {}, {}> & import(""C:/Users/Administrator/Desktop/bthwani_git/backend-nest/src/modules/marketer/entities/marketer.entity"").Marketer & Required<{ _id: unknown; }> & { __v: number; }","200, 401",src\modules\marketer\marketer.controller.ts,26
marketer,MarketerController,PATCH,/marketer/profile,"[Class] UnifiedAuthGuard, [Class] RolesGuard, @Auth(AuthType.MARKETER_JWT)",@Body: any,"import(""mongoose"").Document<unknown, {}, import(""C:/Users/Administrator/Desktop/bthwani_git/backend-nest/src/modules/marketer/entities/marketer.entity"").Marketer, {}, {}> & import(""C:/Users/Administrator/Desktop/bthwani_git/backend-nest/src/modules/marketer/entities/marketer.entity"").Marketer & Required<{ _id: unknown; }> & { __v: number; }","200, 404, 400, 401",src\modules\marketer\marketer.controller.ts,36
marketer,MarketerController,POST,/marketer/referrals/generate-code,"[Class] UnifiedAuthGuard, [Class] RolesGuard, @Auth(AuthType.MARKETER_JWT)",,{ code: string; },"201, 400, 401",src\modules\marketer\marketer.controller.ts,57
marketer,MarketerController,GET,/marketer/referrals/my,"[Class] UnifiedAuthGuard, [Class] RolesGuard, @Auth(AuthType.MARKETER_JWT)",,"{ data: (import(""mongoose"").Document<unknown, {}, import(""C:/Users/Administrator/Desktop/bthwani_git/backend-nest/src/modules/marketer/entities/referral-event.entity"").ReferralEvent, {}, {}> & import(""C:/Users/Administrator/Desktop/bthwani_git/backend-nest/src/modules/marketer/entities/referral-event.entity"").ReferralEvent & Required<{ _id: unknown; }> & { __v: number; })[]; total: number; }","200, 401",src\modules\marketer\marketer.controller.ts,68
marketer,MarketerController,GET,/marketer/referrals/statistics,"[Class] UnifiedAuthGuard, [Class] RolesGuard, @Auth(AuthType.MARKETER_JWT)",,{ total: number; successful: number; pending: number; firstOrderCount: number; },"200, 401",src\modules\marketer\marketer.controller.ts,78
marketer,MarketerController,GET,/marketer/stores/my,"[Class] UnifiedAuthGuard, [Class] RolesGuard, @Auth(AuthType.MARKETER_JWT)",,"{ data: (import(""mongoose"").Document<unknown, {}, import(""C:/Users/Administrator/Desktop/bthwani_git/backend-nest/src/modules/marketer/entities/onboarding.entity"").Onboarding, {}, {}> & import(""C:/Users/Administrator/Desktop/bthwani_git/backend-nest/src/modules/marketer/entities/onboarding.entity"").Onboarding & Required<{ _id: unknown; }> & { __v: number; })[]; total: number; }","200, 401",src\modules\marketer\marketer.controller.ts,90
marketer,MarketerController,GET,/marketer/stores/:id,"[Class] UnifiedAuthGuard, [Class] RolesGuard, @Auth(AuthType.MARKETER_JWT)",@Param: string,{ store: any; },"200, 404, 401",src\modules\marketer\marketer.controller.ts,100
marketer,MarketerController,GET,/marketer/stores/:id/performance,"[Class] UnifiedAuthGuard, [Class] RolesGuard, @Auth(AuthType.MARKETER_JWT)","@Param: string, @Query: string, @Query: string",{ orders: number; revenue: number; rating: number; },"200, 404, 401",src\modules\marketer\marketer.controller.ts,112
marketer,MarketerController,GET,/marketer/vendors/my,"[Class] UnifiedAuthGuard, [Class] RolesGuard, @Auth(AuthType.MARKETER_JWT)",,"{ data: (import(""mongoose"").Document<unknown, {}, import(""C:/Users/Administrator/Desktop/bthwani_git/backend-nest/src/modules/marketer/entities/onboarding.entity"").Onboarding, {}, {}> & import(""C:/Users/Administrator/Desktop/bthwani_git/backend-nest/src/modules/marketer/entities/onboarding.entity"").Onboarding & Required<{ _id: unknown; }> & { __v: number; })[]; total: number; }","200, 401",src\modules\marketer\marketer.controller.ts,134
marketer,MarketerController,GET,/marketer/vendors/:id,"[Class] UnifiedAuthGuard, [Class] RolesGuard, @Auth(AuthType.MARKETER_JWT)",@Param: string,{ vendor: any; },"200, 404, 401",src\modules\marketer\marketer.controller.ts,144
marketer,MarketerController,GET,/marketer/commissions/my,"[Class] UnifiedAuthGuard, [Class] RolesGuard, @Auth(AuthType.MARKETER_JWT)",@Query: string,{ data: { _id: string; onboardingId: unknown; type: string; storeName: string; amount: number; status: string; createdAt: any; approvedAt: Date | undefined; paidAt: Date | undefined; }[]; total: number; totalAmount: number; },"200, 401",src\modules\marketer\marketer.controller.ts,158
marketer,MarketerController,GET,/marketer/commissions/statistics,"[Class] UnifiedAuthGuard, [Class] RolesGuard, @Auth(AuthType.MARKETER_JWT)",,{ total: any; pending: any; paid: any; totalCount: number; pendingCount: number; paidCount: number; },"200, 401",src\modules\marketer\marketer.controller.ts,171
marketer,MarketerController,GET,/marketer/commissions/pending,"[Class] UnifiedAuthGuard, [Class] RolesGuard, @Auth(AuthType.MARKETER_JWT)",,{ data: { _id: string; onboardingId: unknown; type: string; storeName: string; amount: number; status: string; createdAt: any; approvedAt: Date | undefined; paidAt: Date | undefined; }[]; total: number; totalAmount: number; },"200, 401",src\modules\marketer\marketer.controller.ts,181
marketer,MarketerController,GET,/marketer/overview,"[Class] UnifiedAuthGuard, [Class] RolesGuard, @Auth(AuthType.MARKETER_JWT)",,"{ marketer: import(""mongoose"").Document<unknown, {}, import(""C:/Users/Administrator/Desktop/bthwani_git/backend-nest/src/modules/marketer/entities/marketer.entity"").Marketer, {}, {}> & import(""C:/Users/Administrator/Desktop/bthwani_git/backend-nest/src/modules/marketer/entities/marketer.entity"").Marketer & Required<{ _id: unknown; }> & { __v: number; }; stats: { totalOnboardings: number; approvedOnboardings: number; pendingOnboardings: number; rejectedOnboardings: number; approvalRate: number; totalReferrals: number; totalEarnings: number; pendingEarnings: any; paidEarnings: any; }; items: (import(""mongoose"").FlattenMaps<import(""C:/Users/Administrator/Desktop/bthwani_git/backend-nest/src/modules/marketer/entities/onboarding.entity"").Onboarding> & Required<{ _id: import(""mongoose"").FlattenMaps<unknown>; }> & { __v: number; })[]; }","200, 401",src\modules\marketer\marketer.controller.ts,193
marketer,MarketerController,GET,/marketer/statistics/today,"[Class] UnifiedAuthGuard, [Class] RolesGuard, @Auth(AuthType.MARKETER_JWT)",,{ onboardings: number; approved: number; pending: number; earnings: number; },"200, 401",src\modules\marketer\marketer.controller.ts,203
marketer,MarketerController,GET,/marketer/statistics/month,"[Class] UnifiedAuthGuard, [Class] RolesGuard, @Auth(AuthType.MARKETER_JWT)",,{ onboardings: number; approved: number; pending: number; earnings: number; },"200, 401",src\modules\marketer\marketer.controller.ts,213
marketer,MarketerController,GET,/marketer/earnings,"[Class] UnifiedAuthGuard, [Class] RolesGuard, @Auth(AuthType.MARKETER_JWT)","@Query: string, @Query: string",{ totalEarnings: number; totalCommissions: number; bonuses: number; breakdown: any[]; ordersCount: number; averagePerOrder: number; },"200, 401",src\modules\marketer\marketer.controller.ts,225
marketer,MarketerController,GET,/marketer/earnings/breakdown,"[Class] UnifiedAuthGuard, [Class] RolesGuard, @Auth(AuthType.MARKETER_JWT)",,{ byType: { type: string; amount: number; }[]; byMonth: { month: string; amount: number; }[]; },"200, 401",src\modules\marketer\marketer.controller.ts,239
marketer,MarketerController,POST,/marketer/files/upload,"[Class] UnifiedAuthGuard, [Class] RolesGuard, @Auth(AuthType.MARKETER_JWT)",@Body: { fileUrl: string; type: string; relatedTo?: string },{ success: boolean; fileId: string; message: string; } | { success: boolean; message: string; fileId?: undefined; },"201, 400, 401",src\modules\marketer\marketer.controller.ts,251
marketer,MarketerController,GET,/marketer/files,"[Class] UnifiedAuthGuard, [Class] RolesGuard, @Auth(AuthType.MARKETER_JWT)",,{ data: any[]; },"200, 401",src\modules\marketer\marketer.controller.ts,266
marketer,MarketerController,GET,/marketer/notifications,"[Class] UnifiedAuthGuard, [Class] RolesGuard, @Auth(AuthType.MARKETER_JWT)",,{ data: any[]; },"200, 401",src\modules\marketer\marketer.controller.ts,278
marketer,MarketerController,PATCH,/marketer/notifications/:id/read,"[Class] UnifiedAuthGuard, [Class] RolesGuard, @Auth(AuthType.MARKETER_JWT)",@Param: string,{ success: boolean; message: string; },"200, 404, 400, 401",src\modules\marketer\marketer.controller.ts,288
marketer,MarketerController,GET,/marketer/territory/stats,"[Class] UnifiedAuthGuard, [Class] RolesGuard, @Auth(AuthType.MARKETER_JWT)",,{ territory: string | undefined; stores: number; vendors: number; earnings: number; totalOnboardings: number; },"200, 401",src\modules\marketer\marketer.controller.ts,303
merchant,MerchantController,POST,/merchants,"@Auth(AuthType.JWT), @Roles('admin', 'superadmin')",@Body: CreateMerchantDto,"import(""C:/Users/Administrator/Desktop/bthwani_git/backend-nest/src/modules/merchant/entities/merchant.entity"").Merchant","201, 400, 401",src\modules\merchant\merchant.controller.ts,46
merchant,MerchantController,GET,/merchants,"@Auth(AuthType.JWT), @Roles('admin', 'superadmin')",@Query: boolean,any[],"200, 401",src\modules\merchant\merchant.controller.ts,58
merchant,MerchantController,GET,/merchants/:id,"@Auth(AuthType.JWT), @Roles('admin', 'superadmin', 'vendor')",@Param: string,"import(""C:/Users/Administrator/Desktop/bthwani_git/backend-nest/src/modules/merchant/entities/merchant.entity"").Merchant","200, 404, 401",src\modules\merchant\merchant.controller.ts,69
merchant,MerchantController,PATCH,/merchants/:id,"@Auth(AuthType.JWT), @Roles('admin', 'superadmin', 'vendor')","@Param: string, @Body: UpdateMerchantDto","import(""C:/Users/Administrator/Desktop/bthwani_git/backend-nest/src/modules/merchant/entities/merchant.entity"").Merchant","200, 404, 400, 401",src\modules\merchant\merchant.controller.ts,82
merchant,MerchantController,DELETE,/merchants/:id,"@Auth(AuthType.JWT), @Roles('admin', 'superadmin')",@Param: string,{ message: string; },"200, 404, 401",src\modules\merchant\merchant.controller.ts,99
merchant,MerchantController,POST,/merchants/catalog/products,"@Auth(AuthType.JWT), @Roles('admin', 'superadmin')",@Body: CreateProductCatalogDto,"import(""C:/Users/Administrator/Desktop/bthwani_git/backend-nest/src/modules/merchant/entities/product-catalog.entity"").ProductCatalog","201, 400, 401",src\modules\merchant\merchant.controller.ts,115
merchant,MerchantController,GET,/merchants/catalog/products,,@Query: string,any[],"200, 401",src\modules\merchant\merchant.controller.ts,127
merchant,MerchantController,GET,/merchants/catalog/products/:id,,@Param: string,"import(""C:/Users/Administrator/Desktop/bthwani_git/backend-nest/src/modules/merchant/entities/product-catalog.entity"").ProductCatalog","200, 404, 401",src\modules\merchant\merchant.controller.ts,135
merchant,MerchantController,PATCH,/merchants/catalog/products/:id,"@Auth(AuthType.JWT), @Roles('admin', 'superadmin')","@Param: string, @Body: UpdateProductCatalogDto","import(""C:/Users/Administrator/Desktop/bthwani_git/backend-nest/src/modules/merchant/entities/product-catalog.entity"").ProductCatalog","200, 404, 400, 401",src\modules\merchant\merchant.controller.ts,145
merchant,MerchantController,GET,/merchants/products,"@Auth(AuthType.JWT), @Roles('admin', 'superadmin')","@Query: string, @Query: string, @Query: boolean",any[],"200, 401",src\modules\merchant\merchant.controller.ts,164
merchant,MerchantController,POST,/merchants/products,@Auth(AuthType.VENDOR_JWT),@Body: CreateMerchantProductDto,"import(""C:/Users/Administrator/Desktop/bthwani_git/backend-nest/src/modules/merchant/entities/merchant-product.entity"").MerchantProduct","201, 400, 401",src\modules\merchant\merchant.controller.ts,183
merchant,MerchantController,GET,/merchants/products/:id,,@Param: string,"import(""C:/Users/Administrator/Desktop/bthwani_git/backend-nest/src/modules/merchant/entities/merchant-product.entity"").MerchantProduct","200, 404, 401",src\modules\merchant\merchant.controller.ts,194
merchant,MerchantController,GET,/merchants/:merchantId/products,,"@Param: string, @Query: string, @Query: boolean",any[],"200, 404, 401",src\modules\merchant\merchant.controller.ts,204
merchant,MerchantController,GET,/merchants/stores/:storeId/products,,"@Param: string, @Query: string",any[],"200, 404, 401",src\modules\merchant\merchant.controller.ts,222
merchant,MerchantController,PATCH,/merchants/products/:id,@Auth(AuthType.VENDOR_JWT),"@Param: string, @Body: UpdateMerchantProductDto","import(""C:/Users/Administrator/Desktop/bthwani_git/backend-nest/src/modules/merchant/entities/merchant-product.entity"").MerchantProduct","200, 404, 400, 401",src\modules\merchant\merchant.controller.ts,235
merchant,MerchantController,PATCH,/merchants/products/:id/stock,@Auth(AuthType.VENDOR_JWT),"@Param: string, @Body: { quantity: number }","import(""C:/Users/Administrator/Desktop/bthwani_git/backend-nest/src/modules/merchant/entities/merchant-product.entity"").MerchantProduct","200, 404, 400, 401",src\modules\merchant\merchant.controller.ts,251
merchant,MerchantController,DELETE,/merchants/products/:id,@Auth(AuthType.VENDOR_JWT),@Param: string,{ message: string; },"200, 404, 401",src\modules\merchant\merchant.controller.ts,267
merchant,MerchantController,POST,/merchants/categories,"@Auth(AuthType.JWT), @Roles('admin', 'superadmin')",@Body: CreateMerchantCategoryDto,"import(""C:/Users/Administrator/Desktop/bthwani_git/backend-nest/src/modules/merchant/entities/merchant-category.entity"").MerchantCategory","201, 400, 401",src\modules\merchant\merchant.controller.ts,282
merchant,MerchantController,GET,/merchants/categories,,@Query: string,any[],"200, 401",src\modules\merchant\merchant.controller.ts,294
merchant,MerchantController,PATCH,/merchants/categories/:id,"@Auth(AuthType.JWT), @Roles('admin', 'superadmin')","@Param: string, @Body: UpdateMerchantCategoryDto","import(""C:/Users/Administrator/Desktop/bthwani_git/backend-nest/src/modules/merchant/entities/merchant-category.entity"").MerchantCategory","200, 404, 400, 401",src\modules\merchant\merchant.controller.ts,302
merchant,MerchantController,DELETE,/merchants/categories/:id,"@Auth(AuthType.JWT), @Roles('admin', 'superadmin')",@Param: string,{ message: string; },"200, 404, 401",src\modules\merchant\merchant.controller.ts,319
merchant,MerchantController,POST,/merchants/attributes,"@Auth(AuthType.JWT), @Roles('admin', 'superadmin')",@Body: CreateAttributeDto,"import(""C:/Users/Administrator/Desktop/bthwani_git/backend-nest/src/modules/merchant/entities/attribute.entity"").Attribute","201, 400, 401",src\modules\merchant\merchant.controller.ts,335
merchant,MerchantController,GET,/merchants/attributes,,,any[],"200, 401",src\modules\merchant\merchant.controller.ts,347
merchant,MerchantController,PATCH,/merchants/attributes/:id,"@Auth(AuthType.JWT), @Roles('admin', 'superadmin')","@Param: string, @Body: UpdateAttributeDto","import(""C:/Users/Administrator/Desktop/bthwani_git/backend-nest/src/modules/merchant/entities/attribute.entity"").Attribute","200, 404, 400, 401",src\modules\merchant\merchant.controller.ts,355
merchant,MerchantController,DELETE,/merchants/attributes/:id,"@Auth(AuthType.JWT), @Roles('admin', 'superadmin')",@Param: string,{ message: string; },"200, 404, 401",src\modules\merchant\merchant.controller.ts,372
metrics,MetricsController,GET,/metrics,@Public,,,200,src\modules\metrics\metrics.controller.ts,12
metrics,MetricsController,GET,/metrics/json,@Public,,,200,src\modules\metrics\metrics.controller.ts,21
notification,NotificationController,POST,/notifications,"[Class] UnifiedAuthGuard, [Class] RolesGuard, [Class] @ApiBearerAuth, @Auth(AuthType.JWT), @Roles('admin', 'superadmin')",@Body: CreateNotificationDto,"import(""mongoose"").Document<unknown, {}, import(""C:/Users/Administrator/Desktop/bthwani_git/backend-nest/src/modules/notification/entities/notification.entity"").Notification, {}, {}> & import(""C:/Users/Administrator/Desktop/bthwani_git/backend-nest/src/modules/notification/entities/notification.entity"").Notification & Required<{ _id: unknown; }> & { __v: number; }","201, 400, 401",src\modules\notification\notification.controller.ts,45
notification,NotificationController,GET,/notifications/my,"[Class] UnifiedAuthGuard, [Class] RolesGuard, [Class] @ApiBearerAuth, @Auth(AuthType.FIREBASE)",@Query: CursorPaginationDto,"{ data: import(""C:/Users/Administrator/Desktop/bthwani_git/backend-nest/src/modules/notification/entities/notification.entity"").Notification[]; pagination: { nextCursor: string | null; hasMore: boolean; limit: number; }; }","200, 401",src\modules\notification\notification.controller.ts,56
notification,NotificationController,POST,/notifications/:id/read,"[Class] UnifiedAuthGuard, [Class] RolesGuard, [Class] @ApiBearerAuth, @Auth(AuthType.FIREBASE)",@Param: string,"(import(""mongoose"").Document<unknown, {}, import(""C:/Users/Administrator/Desktop/bthwani_git/backend-nest/src/modules/notification/entities/notification.entity"").Notification, {}, {}> & import(""C:/Users/Administrator/Desktop/bthwani_git/backend-nest/src/modules/notification/entities/notification.entity"").Notification & Required<{ _id: unknown; }> & { __v: number; }) | null","201, 400, 401",src\modules\notification\notification.controller.ts,68
notification,NotificationController,GET,/notifications/unread/count,"[Class] UnifiedAuthGuard, [Class] RolesGuard, [Class] @ApiBearerAuth, @Auth(AuthType.FIREBASE)",,{ count: number; },"200, 401",src\modules\notification\notification.controller.ts,79
notification,NotificationController,POST,/notifications/read-all,"[Class] UnifiedAuthGuard, [Class] RolesGuard, [Class] @ApiBearerAuth, @Auth(AuthType.FIREBASE)",,{ message: string; },"201, 400, 401",src\modules\notification\notification.controller.ts,88
notification,NotificationController,DELETE,/notifications/:id,"[Class] UnifiedAuthGuard, [Class] RolesGuard, [Class] @ApiBearerAuth, @Auth(AuthType.FIREBASE)",@Param: string,{ message: string; },"200, 404, 401",src\modules\notification\notification.controller.ts,98
notification,NotificationController,POST,/notifications/suppression,"[Class] UnifiedAuthGuard, [Class] RolesGuard, [Class] @ApiBearerAuth, @Auth(AuthType.FIREBASE)",@Body: CreateSuppressionDto,"{ success: boolean; message: string; data: import(""C:/Users/Administrator/Desktop/bthwani_git/backend-nest/src/modules/notification/entities/suppression.entity"").NotificationSuppression; }","201, 400, 401",src\modules\notification\notification.controller.ts,111
notification,NotificationController,GET,/notifications/suppression,"[Class] UnifiedAuthGuard, [Class] RolesGuard, [Class] @ApiBearerAuth, @Auth(AuthType.FIREBASE)",,"{ success: boolean; data: import(""C:/Users/Administrator/Desktop/bthwani_git/backend-nest/src/modules/notification/entities/suppression.entity"").NotificationSuppression[]; count: number; }","200, 401",src\modules\notification\notification.controller.ts,134
notification,NotificationController,GET,/notifications/suppression/channels,"[Class] UnifiedAuthGuard, [Class] RolesGuard, [Class] @ApiBearerAuth, @Auth(AuthType.FIREBASE)",,"{ success: boolean; data: { suppressedChannels: import(""C:/Users/Administrator/Desktop/bthwani_git/backend-nest/src/modules/notification/entities/suppression.entity"").SuppressionChannel[]; push: boolean; email: boolean; sms: boolean; }; }","200, 401",src\modules\notification\notification.controller.ts,150
notification,NotificationController,DELETE,/notifications/suppression/:id,"[Class] UnifiedAuthGuard, [Class] RolesGuard, [Class] @ApiBearerAuth, @Auth(AuthType.FIREBASE)",@Param: string,{ success: boolean; message: string; },"200, 404, 401",src\modules\notification\notification.controller.ts,170
notification,NotificationController,DELETE,/notifications/suppression/channel/:channel,"[Class] UnifiedAuthGuard, [Class] RolesGuard, [Class] @ApiBearerAuth, @Auth(AuthType.FIREBASE)",@Param: SuppressionChannel,{ success: boolean; message: string; },"200, 404, 401",src\modules\notification\notification.controller.ts,191
notification,NotificationController,GET,/notifications/suppression/stats,"[Class] UnifiedAuthGuard, [Class] RolesGuard, [Class] @ApiBearerAuth, @Auth(AuthType.JWT), @Roles('admin', 'superadmin')",,"{ success: boolean; data: import(""C:/Users/Administrator/Desktop/bthwani_git/backend-nest/src/modules/notification/dto/suppression.dto"").SuppressionStatsDto; }","200, 401",src\modules\notification\notification.controller.ts,213
notification,NotificationController,POST,/notifications/send-bulk,"[Class] UnifiedAuthGuard, [Class] RolesGuard, [Class] @ApiBearerAuth, @Auth(AuthType.JWT), @Roles('admin', 'superadmin')","@Body: {
      title: string;
      body: string;
      userType?: 'all' | 'drivers' | 'vendors' | 'customers';
      userIds?: string[];
    }","{ success: boolean; data: { adminId: string; sent: boolean; title: string; body: string; userType?: ""all"" | ""drivers"" | ""vendors"" | ""customers"" | undefined; userIds?: string[] | undefined; }; message: string; }","201, 400, 401",src\modules\notification\notification.controller.ts,230
onboarding,OnboardingController,POST,/onboarding,"[Class] UnifiedAuthGuard, [Class] RolesGuard, [Class] @ApiBearerAuth, @Auth(AuthType.MARKETER_JWT)","@Body: {
      storeName: string;
      ownerName: string;
      phone: string;
      email?: string;
      address: any;
      type: 'store' | 'vendor' | 'driver';
    }","{ success: boolean; data: { marketerId: string; status: string; storeName: string; ownerName: string; phone: string; email?: string | undefined; address: any; type: ""store"" | ""vendor"" | ""driver""; }; message: string; }","201, 400, 401",src\modules\onboarding\onboarding.controller.ts,28
onboarding,OnboardingController,GET,/onboarding/my,"[Class] UnifiedAuthGuard, [Class] RolesGuard, [Class] @ApiBearerAuth, @Auth(AuthType.MARKETER_JWT)",@Query: string,{ success: boolean; data: never[]; marketerId: string; status: string | undefined; message: string; },"200, 401",src\modules\onboarding\onboarding.controller.ts,53
onboarding,OnboardingController,POST,/onboarding/quick-onboard,"[Class] UnifiedAuthGuard, [Class] RolesGuard, [Class] @ApiBearerAuth, @Auth(AuthType.MARKETER_JWT)",@Body: { phone: string; storeName: string; location: any },{ success: boolean; data: { marketerId: string; status: string; phone: string; storeName: string; location: any; }; message: string; },"201, 400, 401",src\modules\onboarding\onboarding.controller.ts,71
onboarding,OnboardingController,GET,/onboarding/applications,"[Class] UnifiedAuthGuard, [Class] RolesGuard, [Class] @ApiBearerAuth, @Auth(AuthType.JWT), @Roles('admin', 'superadmin')","@Query: string, @Query: string, @Query: number, @Query: number",{ success: boolean; data: never[]; status: string | undefined; type: string | undefined; page: number; limit: number; message: string; },"200, 401",src\modules\onboarding\onboarding.controller.ts,90
onboarding,OnboardingController,GET,/onboarding/:id/details,"[Class] UnifiedAuthGuard, [Class] RolesGuard, [Class] @ApiBearerAuth, @Auth(AuthType.JWT), @Roles('admin', 'superadmin')",@Param: string,{ success: boolean; data: { applicationId: string; }; message: string; },"200, 404, 401",src\modules\onboarding\onboarding.controller.ts,113
